sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
2x639,2,639,4575,1.23,4247,2370,12908.1111111111,157586.666666667,125,102,3132,9489,28774,65040,368,840,1,347,8128,28098,2x639,Lung5,tumor 5,tumor interior
2x640,2,640,5060,1.23,943,2377,9604.11111111111,157593.666666667,86,70,1723,5394,549,1371,349,815,2,527,11780,47246,2x640,Lung5,plasmablast,stroma
2x641,2,641,3693,1.23,2248,2391,10909.1111111111,157607.666666667,76,62,2762,11483,473,1154,437,1445,0,112,13249,59744,2x641,Lung5,plasmablast,plasmablast-enriched stroma
2x642,2,642,1826,0.96,4787,2386,13448.1111111111,157602.666666667,47,49,2683,6019,14475,47567,360,669,0,67,12936,23344,2x642,Lung5,tumor 5,tumor interior
2x643,2,643,1429,1.79,5334,2394,13995.1111111111,157610.666666667,59,33,2796,4917,16043,33341,269,605,0,108,5712,17931,2x643,Lung5,tumor 5,tumor interior
2x644,2,644,4171,1.16,3494,2372,12155.1111111111,157588.666666667,89,77,4961,10672,45203,65254,418,5349,2,218,8909,28334,2x644,Lung5,tumor 5,tumor interior
2x645,2,645,1545,0.69,4748,2381,13409.1111111111,157597.666666667,38,55,3000,6224,18500,42848,370,638,4,573,7207,21278,2x645,Lung5,tumor 5,tumor interior
2x646,2,646,2321,1.75,5245,2391,13906.1111111111,157607.666666667,84,48,3847,7492,17795,37940,408,730,2,187,7907,21125,2x646,Lung5,tumor 5,tumor interior
2x647,2,647,2641,0.92,1069,2384,9730.11111111111,157600.666666667,55,60,2715,12484,4237,59177,531,2265,0,251,3131,22811,2x647,Lung5,monocyte,stroma
2x648,2,648,3006,0.68,2890,2366,11551.1111111111,157582.666666667,52,76,9011,24908,904,1948,473,1260,2,464,5712,46322,2x648,Lung5,plasmablast,tumor-stroma boundary
2x649,2,649,2359,0.98,1907,2384,10568.1111111111,157600.666666667,55,56,2178,7008,479,920,276,797,1,242,6328,23409,2x649,Lung5,fibroblast,stroma
2x650,2,650,2349,0.51,4508,2369,13169.1111111111,157585.666666667,41,81,3338,22455,28077,62121,366,796,1,139,7047,24889,2x650,Lung5,tumor 5,tumor interior
2x651,2,651,2960,0.59,4535,2365,13196.1111111111,157581.666666667,53,90,3990,16202,24632,65225,370,718,1,184,4289,19888,2x651,Lung5,tumor 5,tumor interior
2x652,2,652,1695,1.19,5283,2377,13944.1111111111,157593.666666667,64,54,2929,4972,16617,32643,385,671,3,235,9101,19923,2x652,Lung5,tumor 5,tumor interior
2x653,2,653,6157,1.26,679,2366,9340.11111111111,157582.666666667,106,84,1924,10232,520,1243,271,713,0,228,6272,33092,2x653,Lung5,endothelial,stroma
2x654,2,654,5147,0.99,2335,2367,10996.1111111111,157583.666666667,82,83,3581,8553,491,869,323,1007,1,841,3683,36633,2x654,Lung5,pDC,plasmablast-enriched stroma
2x655,2,655,3216,0.96,588,2373,9249.11111111111,157589.666666667,64,67,381,1751,430,8532,209,509,4,392,8182,23867,2x655,Lung5,fibroblast,stroma
2x656,2,656,4946,0.8,3858,2359,12519.1111111111,157575.666666667,73,91,3066,10638,42861,65276,348,907,1,362,4864,25542,2x656,Lung5,tumor 5,tumor interior
2x657,2,657,2291,1.2,5436,2373,14097.1111111111,157589.666666667,65,54,2885,6773,14274,34102,334,724,2,171,9390,22083,2x657,Lung5,tumor 5,tumor interior
2x658,2,658,2427,0.64,4472,2363,13133.1111111111,157579.666666667,45,70,3022,6188,43112,65271,404,12997,0,147,2513,14302,2x658,Lung5,tumor 5,tumor interior
2x659,2,659,2390,0.85,1660,2369,10321.1111111111,157585.666666667,52,61,3435,8355,512,1027,271,770,0,14,1,997,2x659,Lung5,fibroblast,stroma
2x660,2,660,2752,1.12,1990,2370,10651.1111111111,157586.666666667,65,58,4220,10513,527,1034,529,1600,0,195,20620,57466,2x660,Lung5,plasmablast,plasmablast-enriched stroma
2x661,2,661,3068,0.91,4591,2367,13252.1111111111,157583.666666667,61,67,3843,11513,24440,64355,357,715,1,190,5287,21346,2x661,Lung5,tumor 5,tumor interior
2x662,2,662,1639,1.28,4837,2367,13498.1111111111,157583.666666667,55,43,3022,5676,15693,43162,345,648,0,61,6607,22096,2x662,Lung5,tumor 5,tumor interior
2x663,2,663,4202,0.93,242,2351,8903.11111111111,157567.666666667,76,82,1359,3657,623,1688,373,1482,0,181,14293,43825,2x663,Lung5,endothelial,stroma
2x664,2,664,5866,0.87,487,2347,9148.11111111111,157563.666666667,81,93,1046,3162,22258,65249,250,636,0,69,6083,24331,2x664,Lung5,epithelial,stroma
2x665,2,665,4967,0.9,1136,2348,9797.11111111111,157564.666666667,81,90,3675,17474,15717,65196,330,8174,0,46,6650,28533,2x665,Lung5,endothelial,stroma
2x666,2,666,4919,0.94,4952,2352,13613.1111111111,157568.666666667,80,85,6723,13788,13147,65223,354,824,29,579,1643,26359,2x666,Lung5,tumor 5,tumor interior
2x667,2,667,7121,1.35,4296,2341,12957.1111111111,157557.666666667,124,92,3031,11421,30826,65244,342,5596,0,760,7663,46113,2x667,Lung5,tumor 5,tumor interior
2x668,2,668,4638,0.84,412,2343,9073.11111111111,157559.666666667,72,86,1193,3524,19468,59272,288,708,0,80,4454,17074,2x668,Lung5,epithelial,stroma
2x669,2,669,1645,1.05,2093,2360,10754.1111111111,157576.666666667,46,44,1997,4313,482,2366,288,697,0,155,8448,27726,2x669,Lung5,pDC,plasmablast-enriched stroma
2x670,2,670,1929,1.36,5325,2354,13986.1111111111,157570.666666667,60,44,2377,4565,15212,39901,358,689,1,97,13416,28902,2x670,Lung5,tumor 5,tumor interior
2x671,2,671,2264,0.91,1940,2355,10601.1111111111,157571.666666667,53,58,1561,3970,425,845,218,698,1,323,12336,33030,2x671,Lung5,plasmablast,stroma
2x672,2,672,1910,1.49,2268,2350,10929.1111111111,157566.666666667,64,43,3941,8004,527,958,481,909,0,186,7658,34839,2x672,Lung5,pDC,plasmablast-enriched stroma
2x673,2,673,2941,0.95,2750,2344,11411.1111111111,157560.666666667,60,63,6733,21992,664,2045,264,804,0,50,5,5790,2x673,Lung5,plasmablast,tumor-stroma boundary
2x674,2,674,1451,0.66,4722,2345,13383.1111111111,157561.666666667,37,56,3171,5448,20613,43189,382,653,0,172,6710,25686,2x674,Lung5,tumor 5,tumor interior
2x675,2,675,4083,0.91,1414,2335,10075.1111111111,157551.666666667,72,79,4092,14989,8315,61518,485,2356,0,87,8012,35622,2x675,Lung5,T CD8 naive,stroma
2x676,2,676,4342,1.47,3030,2339,11691.1111111111,157555.666666667,100,68,4590,10547,52405,65226,397,877,2,402,12864,37082,2x676,Lung5,tumor 5,tumor interior
2x677,2,677,3708,0.92,126,2330,8787.11111111111,157546.666666667,69,75,1471,4126,532,30644,474,1275,0,19,15825,40105,2x677,Lung5,T CD4 memory,stroma
2x678,2,678,2202,0.92,4062,2327,12723.1111111111,157543.666666667,61,66,4998,12094,22461,63129,486,1045,47,1261,11075,27491,2x678,Lung5,tumor 5,tumor interior
2x679,2,679,2620,0.74,2582,2323,11243.1111111111,157539.666666667,52,70,2732,9522,563,1123,307,1008,2,470,4157,26766,2x679,Lung5,mDC,plasmablast-enriched stroma
2x680,2,680,6679,1.13,3476,2312,12137.1111111111,157528.666666667,117,104,4029,11952,49003,65285,472,14419,3,822,6952,32900,2x680,Lung5,tumor 5,tumor interior
2x681,2,681,1752,0.47,4755,2321,13416.1111111111,157537.666666667,35,74,3330,7387,18270,64071,377,689,2,242,13508,25264,2x681,Lung5,tumor 5,tumor interior
2x682,2,682,3459,0.83,1188,2320,9849.11111111111,157536.666666667,73,88,4885,22137,17269,65251,733,3546,0,184,13882,47766,2x682,Lung5,endothelial,stroma
2x683,2,683,2471,1.24,4200,2329,12861.1111111111,157545.666666667,68,55,3805,9440,24512,65271,372,925,0,151,9089,29288,2x683,Lung5,tumor 5,tumor interior
2x684,2,684,4729,0.79,1091,2311,9752.11111111111,157527.666666667,70,89,2266,7667,548,20276,372,1385,0,406,9936,35416,2x684,Lung5,pDC,stroma
2x685,2,685,4092,0.81,4655,2315,13316.1111111111,157531.666666667,77,95,3074,8049,19909,47957,319,9874,0,262,8876,31968,2x685,Lung5,tumor 5,tumor interior
2x686,2,686,4694,1.04,4907,2311,13568.1111111111,157527.666666667,85,82,5788,19660,18743,65184,361,818,1,181,5803,21092,2x686,Lung5,tumor 5,tumor interior
2x687,2,687,4329,1.56,5176,2323,13837.1111111111,157539.666666667,97,62,3625,7828,22865,65241,359,721,3,227,6443,28481,2x687,Lung5,tumor 5,tumor interior
2x688,2,688,3769,0.88,58,2319,8719.11111111111,157535.666666667,68,77,1399,4670,416,31145,223,563,0,14,14462,37618,2x688,Lung5,T CD4 naive,stroma
2x689,2,689,3747,1.24,1997,2318,10658.1111111111,157534.666666667,78,63,2293,5753,502,899,375,1384,0,200,9952,37212,2x689,Lung5,plasmablast,stroma
2x690,2,690,3086,1.01,2126,2315,10787.1111111111,157531.666666667,69,68,2631,10065,551,1109,357,1381,1,183,9024,38300,2x690,Lung5,mDC,plasmablast-enriched stroma
2x691,2,691,1860,1.3,3560,2325,12221.1111111111,157541.666666667,61,47,6556,11448,40045,65161,521,891,5,348,14284,37291,2x691,Lung5,tumor 5,tumor interior
2x692,2,692,3625,0.97,5374,2311,14035.1111111111,157527.666666667,76,78,3019,7559,16796,34787,367,654,2,197,9295,24314,2x692,Lung5,tumor 5,tumor interior
2x693,2,693,2803,0.91,3105,2322,11766.1111111111,157538.666666667,58,64,5732,18233,39379,65219,396,891,6,617,0,0,2x693,Lung5,tumor 5,tumor interior
2x694,2,694,3869,0.9,2226,2312,10887.1111111111,157528.666666667,72,80,2932,5922,656,2090,455,1322,11,719,16641,48653,2x694,Lung5,plasmablast,plasmablast-enriched stroma
2x695,2,695,2793,0.86,4836,2312,13497.1111111111,157528.666666667,59,69,2842,6275,12166,48533,318,674,0,112,11534,30527,2x695,Lung5,tumor 5,tumor interior
2x696,2,696,2545,0.93,1220,2310,9881.11111111111,157526.666666667,70,75,3589,20521,24860,65266,486,2388,0,84,15007,38285,2x696,Lung5,endothelial,stroma
2x697,2,697,4122,0.9,4588,2295,13249.1111111111,157511.666666667,76,84,2926,7021,19211,65229,318,728,0,140,8526,27249,2x697,Lung5,tumor 5,tumor interior
2x698,2,698,4136,1.28,1479,2304,10140.1111111111,157520.666666667,82,64,7804,16898,5682,32722,288,806,0,73,0,0,2x698,Lung5,fibroblast,stroma
2x699,2,699,2496,0.89,3617,2291,12278.1111111111,157507.666666667,63,71,4435,11419,43827,65208,493,999,5,361,10793,30298,2x699,Lung5,tumor 5,tumor interior
2x700,2,700,1602,1.35,3985,2302,12646.1111111111,157518.666666667,65,48,6607,13894,29500,65175,554,1363,149,1294,9426,27509,2x700,Lung5,tumor 5,tumor interior
2x701,2,701,2200,1.15,4786,2295,13447.1111111111,157511.666666667,62,54,4768,8882,22490,54961,338,13540,1,153,8867,32070,2x701,Lung5,tumor 5,tumor interior
2x702,2,702,2413,0.87,4856,2285,13517.1111111111,157501.666666667,61,70,3072,10874,10319,51570,299,699,2,276,7111,22974,2x702,Lung5,tumor 5,tumor interior
2x703,2,703,6232,0.71,3853,2265,12514.1111111111,157481.666666667,83,117,3243,9792,37148,65279,360,836,0,191,5420,30388,2x703,Lung5,tumor 5,tumor interior
2x704,2,704,6281,0.74,4989,2268,13650.1111111111,157484.666666667,81,110,4127,15627,26032,65289,318,6561,0,359,3616,28926,2x704,Lung5,tumor 5,tumor interior
2x705,2,705,1383,1.86,3544,2297,12205.1111111111,157513.666666667,65,35,5918,12121,36503,65154,480,850,5,280,20367,38177,2x705,Lung5,tumor 5,tumor interior
2x706,2,706,7779,1.26,4329,2268,12990.1111111111,157484.666666667,134,106,3066,7889,30284,65232,344,855,1,301,2233,17271,2x706,Lung5,tumor 5,tumor interior
2x707,2,707,4132,1.19,4532,2285,13193.1111111111,157501.666666667,81,68,2987,7267,24245,65218,277,744,0,183,8144,25772,2x707,Lung5,tumor 5,tumor interior
2x708,2,708,3334,1.35,5328,2284,13989.1111111111,157500.666666667,77,57,3471,5109,21644,54063,363,652,1,115,1682,11809,2x708,Lung5,tumor 5,tumor interior
2x709,2,709,5962,0.63,36,2257,8697.11111111111,157473.666666667,72,114,2525,6849,3179,65237,191,514,0,23,3332,14663,2x709,Lung5,endothelial,stroma
2x710,2,710,4487,0.88,2198,2269,10859.1111111111,157485.666666667,76,86,2034,9627,535,1099,361,1279,16,742,10913,42942,2x710,Lung5,fibroblast,plasmablast-enriched stroma
2x711,2,711,3809,0.67,2992,2269,11653.1111111111,157485.666666667,60,90,3156,8063,20058,65197,367,1059,83,2171,10887,51704,2x711,Lung5,fibroblast,tumor-stroma boundary
2x712,2,712,2048,0.57,3589,2266,12250.1111111111,157482.666666667,43,76,6136,14046,41813,65183,382,832,8,315,12446,35424,2x712,Lung5,tumor 5,tumor interior
2x713,2,713,3701,1.11,3647,2277,12308.1111111111,157493.666666667,82,74,3040,9673,41982,65282,310,1140,0,100,1799,13885,2x713,Lung5,tumor 5,tumor interior
2x714,2,714,3351,1.1,5150,2274,13811.1111111111,157490.666666667,69,63,4669,7952,29799,65305,359,775,3,238,382,10644,2x714,Lung5,tumor 5,tumor interior
2x715,2,715,4518,1.29,740,2276,9401.11111111111,157492.666666667,93,72,1449,6761,449,9921,336,887,0,150,3834,22410,2x715,Lung5,macrophage,stroma
2x716,2,716,2938,1.59,4206,2277,12867.1111111111,157493.666666667,81,51,3172,8382,22119,64261,357,741,0,93,11192,27688,2x716,Lung5,tumor 5,tumor interior
2x717,2,717,1759,1.27,3505,2276,12166.1111111111,157492.666666667,62,49,5815,13151,48941,65212,544,913,6,232,8773,28253,2x717,Lung5,tumor 5,tumor interior
2x718,2,718,12277,0.67,232,2217,8893.11111111111,157433.666666667,120,180,2846,8721,23850,65281,233,737,0,379,878,12237,2x718,Lung5,mast,stroma
2x719,2,719,4636,1.39,311,2275,8972.11111111111,157491.666666667,93,67,2693,13530,982,6414,310,834,0,195,7953,39781,2x719,Lung5,endothelial,stroma
2x720,2,720,2357,1.0,643,2280,9304.11111111111,157496.666666667,54,54,1475,4244,401,738,180,645,0,0,0,0,2x720,Lung5,B-cell,stroma
2x721,2,721,1174,1.2,3536,2278,12197.1111111111,157494.666666667,49,41,5331,13087,37798,65189,458,898,5,384,17153,33897,2x721,Lung5,tumor 5,tumor interior
2x722,2,722,3741,0.92,4622,2266,13283.1111111111,157482.666666667,73,79,2968,7499,16488,61852,326,676,0,222,10343,26675,2x722,Lung5,tumor 5,tumor interior
2x723,2,723,3403,0.89,3884,2253,12545.1111111111,157469.666666667,95,107,3917,6901,37605,65259,427,840,2,191,7814,28516,2x723,Lung5,tumor 5,tumor interior
2x724,2,724,2651,0.98,4043,2269,12704.1111111111,157485.666666667,63,64,7761,34408,27860,61599,617,1221,375,2030,5099,22337,2x724,Lung5,tumor 5,tumor interior
2x725,2,725,4317,1.0,110,2260,8771.11111111111,157476.666666667,75,75,1111,3453,502,2166,363,1423,0,13,14584,37969,2x725,Lung5,T CD4 memory,stroma
2x726,2,726,3274,1.14,2495,2264,11156.1111111111,157480.666666667,73,64,3529,14412,500,898,259,852,0,37,8570,50567,2x726,Lung5,T CD4 naive,plasmablast-enriched stroma
2x727,2,727,11038,0.87,924,2226,9585.11111111111,157442.666666667,116,134,2075,4507,2019,63832,284,764,0,384,4137,50839,2x727,Lung5,plasmablast,stroma
2x728,2,728,5798,1.49,3067,2249,11728.1111111111,157465.666666667,125,84,4761,16248,54967,65228,417,3431,11,755,7468,35790,2x728,Lung5,tumor 5,tumor-stroma boundary
2x729,2,729,2167,1.25,3979,2257,12640.1111111111,157473.666666667,64,51,4927,10520,25242,64643,402,1019,123,1409,16682,34394,2x729,Lung5,tumor 5,tumor interior
2x730,2,730,2897,0.88,1159,2255,9820.11111111111,157471.666666667,59,67,2404,7564,563,1692,477,1189,1,296,19789,54442,2x730,Lung5,T CD4 naive,stroma
2x731,2,731,2603,0.94,4791,2248,13452.1111111111,157464.666666667,59,63,6487,11864,23514,65177,446,806,1,122,4453,22690,2x731,Lung5,tumor 5,tumor interior
2x732,2,732,1983,0.7,764,2248,9425.11111111111,157464.666666667,50,71,1215,6395,471,20972,254,736,0,0,10897,26423,2x732,Lung5,mDC,stroma
2x733,2,733,6707,0.77,2408,2228,11069.1111111111,157444.666666667,89,116,5912,15501,538,2914,264,846,0,147,8225,58399,2x733,Lung5,T CD4 naive,plasmablast-enriched stroma
2x734,2,734,2580,1.2,1217,2247,9878.11111111111,157463.666666667,67,56,4682,10367,850,2408,635,1686,1,338,19644,44326,2x734,Lung5,T CD4 naive,stroma
2x735,2,735,4394,0.76,819,2233,9480.11111111111,157449.666666667,74,98,2137,7320,561,27693,241,697,0,86,10457,55286,2x735,Lung5,fibroblast,stroma
2x736,2,736,4574,0.81,1387,2238,10048.1111111111,157454.666666667,72,89,10232,19080,37798,65195,327,832,0,105,1111,14454,2x736,Lung5,tumor 12,stroma
2x737,2,737,8036,0.59,1436,2206,10097.1111111111,157422.666666667,85,144,9161,17974,17794,65209,307,1108,0,333,10,6159,2x737,Lung5,fibroblast,stroma
2x738,2,738,3508,0.85,2471,2233,11132.1111111111,157449.666666667,74,87,7340,14105,720,1266,461,1437,0,94,5694,34828,2x738,Lung5,macrophage,plasmablast-enriched stroma
2x739,2,739,3631,1.41,1063,2247,9724.11111111111,157463.666666667,82,58,2198,9653,478,1654,349,1331,0,63,12716,45301,2x739,Lung5,B-cell,stroma
2x740,2,740,6737,0.73,3448,2220,12109.1111111111,157436.666666667,82,112,2536,11369,55411,65297,371,16173,1,495,598,9728,2x740,Lung5,tumor 5,tumor interior
2x741,2,741,3663,1.25,4688,2242,13349.1111111111,157458.666666667,85,68,3445,9289,17973,56643,319,656,0,84,4220,16670,2x741,Lung5,tumor 5,tumor interior
2x742,2,742,3015,0.76,184,2233,8845.11111111111,157449.666666667,57,75,2283,4830,21458,50598,219,1152,0,0,975,9619,2x742,Lung5,T CD4 naive,stroma
2x743,2,743,2876,0.69,2900,2229,11561.1111111111,157445.666666667,59,86,4019,9204,905,2237,543,1477,0,118,14971,57171,2x743,Lung5,mast,tumor-stroma boundary
2x744,2,744,2051,1.23,4028,2240,12689.1111111111,157456.666666667,64,52,5355,11501,27435,65159,510,1156,55,1376,12163,28757,2x744,Lung5,tumor 5,tumor interior
2x745,2,745,2704,0.92,4830,2236,13491.1111111111,157452.666666667,59,64,7549,11996,27668,63076,408,937,3,312,2395,15322,2x745,Lung5,tumor 5,tumor interior
2x746,2,746,3963,1.25,334,2225,8995.11111111111,157441.666666667,81,65,485,2138,573,4214,283,570,4,610,10933,29275,2x746,Lung5,fibroblast,stroma
2x747,2,747,4113,0.68,3514,2203,12175.1111111111,157419.666666667,69,102,3626,15580,48201,65289,390,829,2,239,2899,13949,2x747,Lung5,tumor 5,tumor interior
2x748,2,748,3206,1.83,3540,2225,12201.1111111111,157441.666666667,108,59,5093,13181,48515,65223,511,954,7,645,10881,40356,2x748,Lung5,tumor 5,tumor interior
2x749,2,749,1344,1.43,3938,2236,12599.1111111111,157452.666666667,53,37,4320,7174,30981,62218,287,715,1,168,9489,22457,2x749,Lung5,tumor 5,tumor interior
2x750,2,750,3409,1.32,4541,2224,13202.1111111111,157440.666666667,91,69,3054,6388,23504,65230,296,768,1,305,8867,26989,2x750,Lung5,tumor 5,tumor interior
2x751,2,751,2898,0.76,4472,2227,13133.1111111111,157443.666666667,53,70,3101,10078,32525,63884,305,7533,0,131,759,8368,2x751,Lung5,tumor 5,tumor interior
2x752,2,752,3490,1.12,4727,2224,13388.1111111111,157440.666666667,76,68,3923,8610,18849,57655,356,716,0,95,4432,17901,2x752,Lung5,tumor 5,tumor interior
2x753,2,753,5528,0.83,4365,2199,13026.1111111111,157415.666666667,78,94,2935,6792,29660,65237,301,712,0,182,1697,20750,2x753,Lung5,tumor 5,tumor interior
2x754,2,754,4755,0.76,1184,2194,9845.11111111111,157410.666666667,73,96,3048,8581,563,1130,547,3965,0,267,10215,36421,2x754,Lung5,pDC,stroma
2x755,2,755,2384,0.74,4510,2202,13171.1111111111,157418.666666667,53,72,2321,4877,24978,56823,327,1881,0,158,5701,20690,2x755,Lung5,tumor 5,tumor interior
2x756,2,756,5572,1.17,96,2203,8757.11111111111,157419.666666667,96,82,695,5849,440,31606,336,907,0,27,12647,41159,2x756,Lung5,pDC,stroma
2x757,2,757,2039,1.02,2851,2220,11512.1111111111,157436.666666667,50,49,3776,11993,712,1666,358,848,0,7,4689,20357,2x757,Lung5,plasmablast,tumor-stroma boundary
2x758,2,758,1857,1.27,3976,2212,12637.1111111111,157428.666666667,57,45,4444,8495,28974,62382,437,799,1,152,12974,25564,2x758,Lung5,tumor 5,tumor interior
2x759,2,759,2401,1.04,1120,2215,9781.11111111111,157431.666666667,56,54,1718,4111,451,1035,352,1599,0,31,5474,30662,2x759,Lung5,T CD4 naive,stroma
2x760,2,760,2588,1.07,1511,2215,10172.1111111111,157431.666666667,58,54,2931,10603,647,1703,640,2298,0,85,4841,33905,2x760,Lung5,B-cell,stroma
2x761,2,761,2835,1.57,3070,2204,11731.1111111111,157420.666666667,85,54,4276,10930,51817,65210,418,767,2,279,11346,33348,2x761,Lung5,tumor 5,tumor-stroma boundary
2x762,2,762,4023,0.95,4296,2194,12957.1111111111,157410.666666667,69,73,2905,7064,19334,55281,331,820,0,195,7865,25128,2x762,Lung5,tumor 5,tumor interior
2x763,2,763,6557,1.26,1040,2191,9701.11111111111,157407.666666667,120,95,5531,12699,498,3346,254,12444,1,799,485,14091,2x763,Lung5,fibroblast,stroma
2x764,2,764,2096,1.16,2916,2208,11577.1111111111,157424.666666667,67,58,4049,11685,987,2872,363,1626,0,252,13010,37621,2x764,Lung5,fibroblast,tumor-stroma boundary
2x765,2,765,6098,1.24,3898,2183,12559.1111111111,157399.666666667,113,91,3346,8713,39201,65273,354,803,0,303,8718,29395,2x765,Lung5,tumor 5,tumor interior
2x766,2,766,2957,1.07,792,2192,9453.11111111111,157408.666666667,64,60,1412,3808,4274,29747,206,569,3,699,8485,27256,2x766,Lung5,fibroblast,stroma
2x767,2,767,4070,0.83,1245,2192,9906.11111111111,157408.666666667,66,80,2475,11114,609,1996,433,4500,2,269,8300,36933,2x767,Lung5,mDC,stroma
2x768,2,768,5475,0.63,2103,2174,10764.1111111111,157390.666666667,74,117,7037,35987,497,1018,310,1243,1,382,0,732,2x768,Lung5,plasmablast,plasmablast-enriched stroma
2x770,2,770,5389,0.84,4960,2186,13621.1111111111,157402.666666667,76,91,2353,8173,2584,34668,316,870,24,953,4153,23886,2x770,Lung5,mast,tumor interior
2x771,2,771,6085,0.77,673,2173,9334.11111111111,157389.666666667,85,111,1448,4955,3931,26537,230,654,0,44,2771,24587,2x771,Lung5,macrophage,stroma
2x772,2,772,4609,1.03,3099,2172,11760.1111111111,157388.666666667,113,110,4083,9137,52499,65214,480,1102,2,337,8760,38239,2x772,Lung5,tumor 5,tumor-stroma boundary
2x773,2,773,5432,1.24,3646,2186,12307.1111111111,157402.666666667,99,80,1903,7945,34017,65296,290,809,0,138,3815,26424,2x773,Lung5,tumor 5,tumor interior
2x774,2,774,2125,0.96,4561,2187,13222.1111111111,157403.666666667,53,55,2929,5138,18885,50092,318,621,0,115,1065,7525,2x774,Lung5,tumor 5,tumor interior
2x775,2,775,2817,0.84,2350,2184,11011.1111111111,157400.666666667,61,73,3412,9639,498,925,527,1651,0,139,14018,39700,2x775,Lung5,T CD8 naive,plasmablast-enriched stroma
2x776,2,776,3284,0.68,5018,2175,13679.1111111111,157391.666666667,52,77,4625,14153,1785,36148,263,773,71,1372,0,0,2x776,Lung5,neutrophil,tumor interior
2x777,2,777,3842,1.23,2443,2167,11104.1111111111,157383.666666667,81,66,10193,20299,857,1772,302,844,0,112,0,0,2x777,Lung5,epithelial,plasmablast-enriched stroma
2x778,2,778,5256,0.92,3564,2160,12225.1111111111,157376.666666667,80,87,2247,7349,47031,65287,335,11435,1,233,4547,23026,2x778,Lung5,tumor 5,tumor interior
2x779,2,779,2775,0.83,5254,2173,13915.1111111111,157389.666666667,55,66,2206,6770,4642,40181,8367,29720,39,793,11833,36582,2x779,Lung5,mast,tumor interior
2x780,2,780,3687,0.71,2869,2154,11530.1111111111,157370.666666667,63,89,4480,9738,818,25476,454,1279,31,1055,9863,60955,2x780,Lung5,pDC,tumor-stroma boundary
2x781,2,781,2323,1.19,2919,2168,11580.1111111111,157384.666666667,63,53,2248,7135,798,1929,367,917,17,888,23270,47569,2x781,Lung5,fibroblast,tumor-stroma boundary
2x782,2,782,8177,1.05,3113,2140,11774.1111111111,157356.666666667,130,124,3664,10790,49524,65226,443,1005,6,1258,8657,39998,2x782,Lung5,tumor 5,tumor-stroma boundary
2x783,2,783,5515,1.68,3935,2152,12596.1111111111,157368.666666667,134,80,3179,9460,39307,65257,377,767,1,197,8292,26921,2x783,Lung5,tumor 5,tumor interior
2x785,2,785,3263,0.94,2016,2166,10677.1111111111,157382.666666667,60,64,4459,16339,430,2812,351,1353,0,29,0,0,2x785,Lung5,mDC,stroma
2x786,2,786,3524,0.7,5442,2156,14103.1111111111,157372.666666667,57,81,2559,6205,15263,39459,261,693,1,188,2608,14798,2x786,Lung5,tumor 5,tumor interior
